2024, 38000.0, 57000.0, 0.0, 03EGTBY002, 2024-01-24 15:09:04, FundingCommitment, 12, 40, 0.4, 95000
2023, 20183.33, 30275.0, 0.0, 03EGTBY004, 2024-01-24 15:09:04, FundingCommitment, 5, 40, 0.39999996036333346, 121100
2024, 28256.66, 42385.01, 0.0, 03EGTBY004, 2024-01-24 15:09:04, FundingCommitment, 7, 40, 0.3999998867523942, 121100
2023, 10700.0, 16050.0, 0.0, 03EGTBY005, 2024-01-24 15:09:05, FundingCommitment, 3, 40, 0.4, 107000
2024, 32100.0, 48150.0, 0.0, 03EGTBY005, 2024-01-24 15:09:05, FundingCommitment, 9, 40, 0.4, 107000
2023, 11000.0, 16500.0, 0.0, 03EGTBY006, 2024-01-24 15:09:06, FundingCommitment, 3, 40, 0.4, 110000
2024, 33000.0, 49500.0, 0.0, 03EGTBY006, 2024-01-24 15:09:06, FundingCommitment, 9, 40, 0.4, 110000
2023, 12110.0, 18165.0, 0.0, 03EGTBY007, 2024-01-24 15:09:07, FundingCommitment, 3, 40, 0.4, 121100
2024, 36330.0, 54495.0, 0.0, 03EGTBY007, 2024-01-24 15:09:07, FundingCommitment, 9, 40, 0.4, 121100
2023, 14733.33, 22100.0, 0.0, 03EGTBY008, 2024-01-24 15:09:07, FundingCommitment, 4, 40, 0.39999994570135256, 110500
2024, 29466.66, 44200.01, 0.0, 03EGTBY008, 2024-01-24 15:09:07, FundingCommitment, 8, 40, 0.39999989140271985, 110500
2023, 6333.33, 9500.0, 0.0, 03EGTBY009, 2024-01-24 15:09:08, FundingCommitment, 2, 40, 0.39999987368418394, 95000
2024, 31666.66, 47500.01, 0.0, 03EGTBY009, 2024-01-24 15:09:08, FundingCommitment, 10, 40, 0.3999998989473727, 95000
2023, 17266.66, 25900.01, 0.0, 03EGTBY010, 2024-01-24 15:09:09, FundingCommitment, 4, 40, 0.399999814671829, 129500
2024, 34533.33, 51800.0, 0.0, 03EGTBY010, 2024-01-24 15:09:09, FundingCommitment, 8, 40, 0.3999999768339759, 129500
2023, 3166.66, 4750.01, 0.0, 03EGTBY012, 2024-01-24 15:09:10, FundingCommitment, 1, 40, 0.39999898947410967, 95000
2024, 34833.33, 52250.0, 0.0, 03EGTBY012, 2024-01-24 15:09:10, FundingCommitment, 11, 40, 0.39999997703349194, 95000
2023, 6333.33, 9500.0, 0.0, 03EGTBY014, 2024-01-24 15:09:10, FundingCommitment, 2, 40, 0.39999987368418394, 95000
2024, 31666.66, 47500.01, 0.0, 03EGTBY014, 2024-01-24 15:09:10, FundingCommitment, 10, 40, 0.3999998989473727, 95000
2023, 8333.33, 12500.0, 0.0, 03EGTBY015, 2024-01-24 15:09:11, FundingCommitment, 2, 40, 0.39999990399998464, 125000
2024, 41666.66, 62500.01, 0.0, 03EGTBY015, 2024-01-24 15:09:11, FundingCommitment, 10, 40, 0.39999992320000244, 125000
2023, 13460.0, 20190.0, 0.0, 03EGTBY017, 2024-01-24 15:09:12, FundingCommitment, 3, 40, 0.4, 134600
2024, 40380.0, 60570.0, 0.0, 03EGTBY017, 2024-01-24 15:09:12, FundingCommitment, 9, 40, 0.4, 134600
2023, 3166.66, 4750.01, 0.0, 03EGTBY024, 2024-01-24 15:09:13, FundingCommitment, 1, 40, 0.39999898947410967, 95000
2024, 34833.33, 52250.0, 0.0, 03EGTBY024, 2024-01-24 15:09:13, FundingCommitment, 11, 40, 0.39999997703349194, 95000
2023, 31914.66, 47872.01, 0.0, 03EGTBY032, 2024-01-24 15:09:13, FundingCommitment, 8, 40, 0.3999998997326245, 149600
2024, 27925.33, 41888.0, 0.0, 03EGTBY032, 2024-01-24 15:09:13, FundingCommitment, 7, 40, 0.39999997135217585, 149600
2023, 33333.33, 50000.0, 0.0, 03EGTBY034, 2024-01-24 15:09:14, FundingCommitment, 8, 40, 0.39999997599999904, 125000
2024, 16666.66, 25000.01, 0.0, 03EGTBY034, 2024-01-24 15:09:14, FundingCommitment, 4, 40, 0.39999980800001533, 125000
2023, 14840.0, 22260.0, 0.0, 03EGTBY035, 2024-01-24 15:09:15, FundingCommitment, 3, 40, 0.4, 148400
2024, 44520.0, 66780.0, 0.0, 03EGTBY035, 2024-01-24 15:09:15, FundingCommitment, 9, 40, 0.4, 148400
2023, 21833.33, 32750.0, 0.0, 03EGTBY036, 2024-01-24 15:09:16, FundingCommitment, 5, 40, 0.3999999633587764, 131000
2024, 30566.66, 45850.01, 0.0, 03EGTBY036, 2024-01-24 15:09:16, FundingCommitment, 7, 40, 0.39999989531080066, 131000
2023, 31966.66, 47950.01, 0.0, 03EGTBY037, 2024-01-24 15:09:16, FundingCommitment, 7, 40, 0.39999989989572887, 137000
2024, 22833.33, 34250.0, 0.0, 03EGTBY037, 2024-01-24 15:09:16, FundingCommitment, 5, 40, 0.3999999649635016, 137000
2023, 26200.0, 39300.0, 0.0, 03EGTBY038, 2024-01-24 15:09:17, FundingCommitment, 6, 40, 0.4, 131000
2024, 26200.0, 39300.0, 0.0, 03EGTBY038, 2024-01-24 15:09:17, FundingCommitment, 6, 40, 0.4, 131000
2023, 18800.0, 28200.0, 0.0, 03EGTBY039, 2024-01-24 15:09:18, FundingCommitment, 4, 40, 0.4, 141000
2024, 37600.0, 56400.0, 0.0, 03EGTBY039, 2024-01-24 15:09:18, FundingCommitment, 8, 40, 0.4, 141000
2023, 12530.0, 18795.0, 0.0, 03EGTBY040, 2024-01-24 15:09:19, FundingCommitment, 3, 40, 0.4, 125300
2024, 37590.0, 56385.0, 0.0, 03EGTBY040, 2024-01-24 15:09:19, FundingCommitment, 9, 40, 0.4, 125300
2023, 12500.0, 18750.0, 0.0, 03EGTBY041, 2024-01-24 15:09:19, FundingCommitment, 3, 40, 0.4, 125000
2024, 37500.0, 56250.0, 0.0, 03EGTBY041, 2024-01-24 15:09:19, FundingCommitment, 9, 40, 0.4, 125000
